epName,true_slack,pred_slack,diff_slack,true_arr,pred_arr,diff_arr,required,spName,riseFall
u0_w_reg[0][20]/D,-240.6287841796875,-240.6287841796875,0.0,535.7784423828125,535.7785034179688,-6.103515625e-05,295.14971923828125,u0_w_reg[3][15]/CLK,rise
sa31_reg[4]/D,126.12274169921875,126.12274169921875,0.0,372.8831787109375,372.8832092285156,-3.0517578125e-05,499.0059509277344,u0_w_reg[1][4]/CLK,rise
dcnt_reg[1]/D,-42.40283203125,-42.40283203125,0.0,598.33740234375,598.33740234375,0.0,555.9345703125,dcnt_reg[0]/CLK,rise
u0_w_reg[2][1]/D,-291.1142883300781,-291.1142883300781,0.0,566.6927490234375,566.69287109375,-0.0001220703125,275.5785827636719,u0_w_reg[3][25]/CLK,fall
text_in_r_reg[67]/D,136.36001586914062,136.36001586914062,0.0,489.4498291015625,489.4498596191406,-3.0517578125e-05,625.8098754882812,text_in_r_reg[67]/CLK,rise
sa12_reg[1]/D,21.08758544921875,21.08758544921875,0.0,492.4739074707031,492.47393798828125,-3.0517578125e-05,513.5615234375,u0_w_reg[2][17]/CLK,rise
sa21_reg[0]/D,-320.9088134765625,-320.9088134765625,0.0,593.0507202148438,593.0508422851562,-0.0001220703125,272.14202880859375,sa01_reg[1]/CLK,rise
text_out_reg[97]/D,52.987396240234375,52.987396240234375,0.0,478.3365478515625,478.3365783691406,-3.0517578125e-05,531.323974609375,sa33_reg[6]/CLK,rise
sa32_reg[7]/D,9.90679931640625,9.90679931640625,0.0,483.9643249511719,483.96435546875,-3.0517578125e-05,493.87115478515625,text_in_r_reg[39]/CLK,rise
sa32_reg[6]/D,12.3277587890625,12.3277587890625,0.0,418.0653076171875,418.0652770996094,3.0517578125e-05,430.3930358886719,text_in_r_reg[38]/CLK,rise
text_in_r_reg[85]/D,154.82168579101562,154.82168579101562,0.0,109.527587890625,109.52758026123047,7.62939453125e-06,264.3492736816406,text_in_r_reg[85]/CLK,rise
text_in_r_reg[122]/D,140.0836181640625,140.0836181640625,0.0,484.85943603515625,484.85943603515625,0.0,624.9430541992188,text_in_r_reg[122]/CLK,rise
text_in_r_reg[35]/D,165.26394653320312,165.26394653320312,0.0,96.5378189086914,96.53781127929688,7.62939453125e-06,261.8017578125,text_in_r_reg[35]/CLK,rise
text_out_reg[11]/D,-166.50250244140625,-166.50250244140625,0.0,516.1688842773438,516.1688842773438,0.0,349.6663818359375,sa21_reg[1]/CLK,rise
text_out_reg[110]/D,121.38885498046875,121.38885498046875,0.0,336.619873046875,336.619873046875,0.0,458.00872802734375,u0_w_reg[0][14]/CLK,rise
text_in_r_reg[106]/D,136.7562255859375,136.7562255859375,0.0,417.68011474609375,417.68011474609375,0.0,554.4363403320312,text_in_r_reg[106]/CLK,rise
sa21_reg[5]/D,-217.80905151367188,-217.80905151367188,0.0,478.500732421875,478.5007629394531,-3.0517578125e-05,260.69171142578125,text_in_r_reg[77]/CLK,fall
text_in_r_reg[72]/D,169.6304931640625,169.6304931640625,0.0,89.5843734741211,89.58438110351562,-7.62939453125e-06,259.2148742675781,text_in_r_reg[72]/CLK,rise
u0_w_reg[1][21]/D,11.320068359375,11.320068359375,0.0,541.009033203125,541.0089721679688,6.103515625e-05,552.3290405273438,u0_w_reg[3][15]/CLK,rise
text_out_reg[92]/D,-11.72314453125,-11.72314453125,0.0,550.7356567382812,550.7357177734375,-6.103515625e-05,539.0125732421875,sa01_reg[3]/CLK,rise
text_in_r_reg[64]/D,131.86712646484375,131.86712646484375,0.0,421.02435302734375,421.02435302734375,0.0,552.8914794921875,text_in_r_reg[64]/CLK,rise
text_out_reg[2]/D,-59.08941650390625,-59.08941650390625,0.0,539.9652099609375,539.9652099609375,0.0,480.87579345703125,sa32_reg[7]/CLK,rise
sa20_reg[4]/D,12.22418212890625,12.22418212890625,0.0,481.7030029296875,481.7030029296875,0.0,493.92718505859375,text_in_r_reg[108]/CLK,rise
u0_r0_out_reg[30]/D,-29.6080322265625,-29.6080322265625,0.0,604.1334228515625,604.1334228515625,0.0,574.525390625,u0_r0_rcnt_reg[0]/CLK,rise
text_in_r_reg[14]/D,169.88455200195312,169.88455200195312,0.0,93.02188873291016,93.02188873291016,0.0,262.90643310546875,text_in_r_reg[14]/CLK,rise
text_in_r_reg[73]/D,142.85372924804688,142.85372924804688,0.0,471.5456848144531,471.5456848144531,0.0,614.3994140625,text_in_r_reg[73]/CLK,rise
sa21_reg[4]/D,61.68865966796875,61.68865966796875,0.0,434.4051513671875,434.4051513671875,0.0,496.09381103515625,text_in_r_reg[76]/CLK,rise
text_in_r_reg[119]/D,134.8447265625,134.8447265625,0.0,477.97930908203125,477.97930908203125,0.0,612.8240356445312,text_in_r_reg[119]/CLK,rise
sa01_reg[0]/D,15.927886962890625,15.927886962890625,0.0,486.7886962890625,486.7886962890625,0.0,502.7165832519531,text_in_r_reg[88]/CLK,fall
text_in_r_reg[37]/D,142.32684326171875,142.32684326171875,0.0,471.59735107421875,471.59735107421875,0.0,613.9241943359375,text_in_r_reg[37]/CLK,rise
u0_w_reg[2][12]/D,-290.94366455078125,-290.94366455078125,0.0,558.4595336914062,558.4595336914062,0.0,267.515869140625,u0_w_reg[3][3]/CLK,fall
sa22_reg[6]/D,-102.50436401367188,-102.50436401367188,0.0,348.4925231933594,348.4925231933594,0.0,245.9881591796875,u0_w_reg[2][14]/CLK,rise
text_out_reg[94]/D,-19.5096435546875,-19.5096435546875,0.0,555.8270263671875,555.8269653320312,6.103515625e-05,536.3173217773438,sa01_reg[1]/CLK,rise
u0_w_reg[2][2]/D,-94.40863037109375,-94.40863037109375,0.0,560.2274169921875,560.2276000976562,-0.00018310546875,465.8189697265625,u0_w_reg[3][25]/CLK,rise
text_in_r_reg[70]/D,138.83575439453125,138.83575439453125,0.0,487.412841796875,487.412841796875,0.0,626.2485961914062,text_in_r_reg[70]/CLK,rise
text_out_reg[108]/D,-8.843994140625,-8.843994140625,0.0,481.6859436035156,481.6859130859375,3.0517578125e-05,472.8419189453125,sa22_reg[3]/CLK,rise
u0_w_reg[3][4]/D,-122.7916259765625,-122.7916259765625,0.0,548.2986450195312,548.2987670898438,-0.0001220703125,425.50714111328125,u0_w_reg[3][25]/CLK,rise
text_in_r_reg[15]/D,136.06729125976562,136.06729125976562,0.0,478.64544677734375,478.6454162597656,3.0517578125e-05,614.7127075195312,text_in_r_reg[15]/CLK,rise
sa21_reg[2]/D,-222.52078247070312,-222.52078247070312,0.0,484.68695068359375,484.6869812011719,-3.0517578125e-05,262.16619873046875,text_in_r_reg[74]/CLK,fall
text_in_r_reg[9]/D,177.28094482421875,177.28094482421875,0.0,81.9320297241211,81.9320297241211,0.0,259.2129821777344,text_in_r_reg[9]/CLK,rise
u0_w_reg[0][18]/D,-77.54238891601562,-77.54238891601562,0.0,549.6126098632812,549.6124877929688,0.0001220703125,472.0700988769531,u0_w_reg[3][15]/CLK,fall
sa32_reg[5]/D,-149.93023681640625,-149.93023681640625,0.0,590.5579833984375,590.5579833984375,0.0,440.62774658203125,sa31_reg[7]/CLK,fall
sa03_reg[5]/D,-68.52191162109375,-68.52191162109375,0.0,433.2541198730469,433.254150390625,-3.0517578125e-05,364.73223876953125,u0_w_reg[3][29]/CLK,fall
done_reg/D,81.94754028320312,81.94754028320312,0.0,494.0503845214844,494.0503845214844,0.0,575.9979248046875,dcnt_reg[0]/CLK,rise
text_out_reg[70]/D,-27.26971435546875,-27.26971435546875,0.0,550.291015625,550.2909545898438,6.103515625e-05,523.021240234375,sa30_reg[7]/CLK,rise
sa30_reg[7]/D,22.196990966796875,22.196990966796875,0.0,485.14306640625,485.14306640625,0.0,507.3400573730469,text_in_r_reg[103]/CLK,rise
sa22_reg[7]/D,-217.99496459960938,-217.99496459960938,0.0,479.569091796875,479.569091796875,0.0,261.5741271972656,text_in_r_reg[47]/CLK,rise
u0_w_reg[1][14]/D,-105.16485595703125,-105.16485595703125,0.0,553.6546020507812,553.654541015625,6.103515625e-05,448.48968505859375,u0_w_reg[3][7]/CLK,fall
u0_w_reg[2][15]/D,-39.756134033203125,-39.756134033203125,0.0,550.66357421875,550.66357421875,0.0,510.9074401855469,u0_w_reg[3][3]/CLK,fall
sa03_reg[3]/D,-73.37506103515625,-73.37506103515625,0.0,499.62451171875,499.6244812011719,3.0517578125e-05,426.2494201660156,text_in_r_reg[27]/CLK,rise
text_in_r_reg[65]/D,138.027587890625,138.027587890625,0.0,488.866943359375,488.866943359375,0.0,626.89453125,text_in_r_reg[65]/CLK,rise
text_out_reg[125]/D,-37.45477294921875,-37.45477294921875,0.0,547.740966796875,547.7409057617188,6.103515625e-05,510.2861328125,sa00_reg[1]/CLK,rise
text_out_reg[121]/D,6.11993408203125,6.11993408203125,0.0,551.7234497070312,551.7235717773438,-0.0001220703125,557.843505859375,sa00_reg[1]/CLK,rise
text_out_reg[19]/D,-57.24786376953125,-57.24786376953125,0.0,528.8387451171875,528.8386840820312,6.103515625e-05,471.5908203125,sa10_reg[1]/CLK,rise
u0_w_reg[1][25]/D,-19.56304931640625,-19.56304931640625,0.0,561.035888671875,561.0359497070312,-6.103515625e-05,541.472900390625,u0_w_reg[3][16]/CLK,rise
u0_r0_out_reg[24]/D,28.6536865234375,28.6536865234375,0.0,542.9891357421875,542.9891357421875,0.0,571.642822265625,u0_r0_rcnt_reg[0]/CLK,rise
sa30_reg[6]/D,18.56304931640625,18.56304931640625,0.0,421.3719177246094,421.37188720703125,3.0517578125e-05,439.9349365234375,text_in_r_reg[102]/CLK,rise
text_out_reg[48]/D,-171.23284912109375,-171.23284912109375,0.0,466.3890380859375,466.3890380859375,0.0,295.15618896484375,sa13_reg[1]/CLK,rise
text_out_reg[22]/D,-39.18414306640625,-39.18414306640625,0.0,530.7213134765625,530.7213134765625,0.0,491.53717041015625,sa10_reg[1]/CLK,rise
sa11_reg[6]/D,-105.3675537109375,-105.3675537109375,0.0,591.8679809570312,591.8679809570312,0.0,486.50042724609375,sa01_reg[1]/CLK,rise
text_out_reg[124]/D,-64.41879272460938,-64.41879272460938,0.0,547.1466674804688,547.1465454101562,0.0001220703125,482.7277526855469,sa00_reg[7]/CLK,rise
text_out_reg[84]/D,-5.7864990234375,-5.7864990234375,0.0,544.7059326171875,544.7059326171875,0.0,538.91943359375,sa12_reg[1]/CLK,rise
sa03_reg[7]/D,-60.61053466796875,-60.61053466796875,0.0,490.75921630859375,490.75921630859375,0.0,430.148681640625,text_in_r_reg[31]/CLK,rise
text_in_r_reg[16]/D,137.17266845703125,137.17266845703125,0.0,477.58294677734375,477.58294677734375,0.0,614.755615234375,text_in_r_reg[16]/CLK,rise
text_in_r_reg[36]/D,168.90870666503906,168.90870666503906,0.0,90.34330749511719,90.34330749511719,0.0,259.25201416015625,text_in_r_reg[36]/CLK,rise
sa02_reg[4]/D,-85.90060424804688,-85.90060424804688,0.0,347.8566589355469,347.8566589355469,0.0,261.9560546875,u0_w_reg[2][28]/CLK,rise
u0_r0_rcnt_reg[1]/D,27.51300048828125,27.51300048828125,0.0,546.2607421875,546.2608032226562,-6.103515625e-05,573.7738037109375,u0_r0_rcnt_reg[0]/CLK,rise
text_in_r_reg[1]/D,129.448974609375,129.448974609375,0.0,495.4141845703125,495.4141845703125,0.0,624.8631591796875,text_in_r_reg[1]/CLK,rise
text_out_reg[7]/D,-41.96600341796875,-41.96600341796875,0.0,527.2108154296875,527.2107543945312,6.103515625e-05,485.2447509765625,sa32_reg[7]/CLK,rise
u0_w_reg[3][8]/D,-142.49349975585938,-142.49349975585938,0.0,546.5804443359375,546.5805053710938,-6.103515625e-05,404.0870056152344,u0_w_reg[3][3]/CLK,rise
u0_w_reg[0][10]/D,-169.24713134765625,-169.24713134765625,0.0,535.8880615234375,535.8881225585938,-6.103515625e-05,366.6409912109375,u0_w_reg[3][3]/CLK,fall
text_out_reg[0]/D,-23.7840576171875,-23.7840576171875,0.0,514.0476684570312,514.0476684570312,0.0,490.26361083984375,sa32_reg[1]/CLK,rise
text_out_reg[119]/D,-60.1976318359375,-60.1976318359375,0.0,547.1695556640625,547.1696166992188,-6.103515625e-05,486.97198486328125,sa11_reg[4]/CLK,rise
text_in_r_reg[33]/D,138.98788452148438,138.98788452148438,0.0,484.4754943847656,484.4754943847656,0.0,623.46337890625,text_in_r_reg[33]/CLK,rise
sa32_reg[1]/D,5.280303955078125,5.280303955078125,0.0,487.9940185546875,487.9939880371094,3.0517578125e-05,493.2742919921875,text_in_r_reg[33]/CLK,rise
text_out_reg[52]/D,-177.92706298828125,-177.92706298828125,0.0,473.3704528808594,473.3704528808594,0.0,295.4433898925781,sa13_reg[1]/CLK,rise
u0_w_reg[2][6]/D,-154.68115234375,-154.68115234375,0.0,551.6402587890625,551.6404418945312,-0.00018310546875,396.95928955078125,u0_w_reg[3][25]/CLK,rise
sa01_reg[3]/D,18.225067138671875,18.225067138671875,0.0,494.52655029296875,494.5265808105469,-3.0517578125e-05,512.7516479492188,text_in_r_reg[91]/CLK,rise
text_out_reg[31]/D,9.832122802734375,9.832122802734375,0.0,466.10833740234375,466.1083679199219,-3.0517578125e-05,475.94049072265625,sa03_reg[1]/CLK,rise
sa00_reg[0]/D,21.559967041015625,21.559967041015625,0.0,417.02520751953125,417.0252380371094,-3.0517578125e-05,438.585205078125,text_in_r_reg[120]/CLK,rise
u0_w_reg[0][14]/D,-119.2044677734375,-119.2044677734375,0.0,539.9686279296875,539.9685668945312,6.103515625e-05,420.76409912109375,u0_w_reg[3][7]/CLK,fall
sa22_reg[3]/D,-38.5631103515625,-38.5631103515625,0.0,496.426025390625,496.426025390625,0.0,457.8629150390625,u0_w_reg[2][11]/CLK,rise
u0_w_reg[3][9]/D,-109.29791259765625,-109.29791259765625,0.0,552.3821411132812,552.3821411132812,0.0,443.084228515625,u0_w_reg[3][3]/CLK,rise
sa31_reg[0]/D,-8.096923828125,-8.096923828125,0.0,492.0618896484375,492.0618896484375,0.0,483.9649658203125,u0_w_reg[1][0]/CLK,rise
sa12_reg[7]/D,76.51785278320312,76.51785278320312,0.0,420.3332824707031,420.3332824707031,0.0,496.85113525390625,u0_w_reg[2][23]/CLK,rise
u0_w_reg[2][21]/D,-260.2935485839844,-260.2935485839844,0.0,561.4876708984375,561.487548828125,0.0001220703125,301.1940002441406,u0_w_reg[3][15]/CLK,fall
u0_w_reg[3][28]/D,-231.1258544921875,-231.1258544921875,0.0,565.5638427734375,565.5640258789062,-0.00018310546875,334.43817138671875,u0_w_reg[3][16]/CLK,rise
sa02_reg[6]/D,-159.77993774414062,-159.77993774414062,0.0,426.06365966796875,426.06365966796875,0.0,266.2837219238281,text_in_r_reg[62]/CLK,rise
text_out_reg[32]/D,-249.42123413085938,-249.42123413085938,0.0,545.2861938476562,545.2861938476562,0.0,295.8649597167969,sa31_reg[7]/CLK,rise
u0_w_reg[0][9]/D,-282.03717041015625,-282.03717041015625,0.0,541.021240234375,541.0213012695312,-6.103515625e-05,258.984130859375,u0_w_reg[3][3]/CLK,fall
text_in_r_reg[8]/D,134.19158935546875,134.19158935546875,0.0,489.12091064453125,489.12091064453125,0.0,623.3125,text_in_r_reg[8]/CLK,rise
text_in_r_reg[71]/D,156.33880615234375,156.33880615234375,0.0,105.54248046875,105.54248046875,0.0,261.88128662109375,text_in_r_reg[71]/CLK,rise
text_out_reg[104]/D,21.991485595703125,21.991485595703125,0.0,464.2538146972656,464.2538146972656,0.0,486.24530029296875,sa22_reg[3]/CLK,rise
sa13_reg[2]/D,-123.56637573242188,-123.56637573242188,0.0,568.6380615234375,568.6380004882812,6.103515625e-05,445.0716247558594,sa10_reg[3]/CLK,rise
text_in_r_reg[62]/D,134.65908813476562,134.65908813476562,0.0,413.858154296875,413.8581848144531,-3.0517578125e-05,548.5172729492188,text_in_r_reg[62]/CLK,rise
text_out_reg[21]/D,-90.69439697265625,-90.69439697265625,0.0,528.7125854492188,528.7125854492188,0.0,438.0181884765625,sa10_reg[1]/CLK,rise
sa00_reg[3]/D,23.737762451171875,23.737762451171875,0.0,485.4150085449219,485.4150085449219,0.0,509.15277099609375,text_in_r_reg[123]/CLK,rise
sa12_reg[2]/D,381.8018493652344,381.8018493652344,0.0,121.55615997314453,121.55615997314453,0.0,503.3580017089844,u0_w_reg[2][18]/CLK,rise
sa20_reg[7]/D,2.82794189453125,2.82794189453125,0.0,483.342041015625,483.342041015625,0.0,486.16998291015625,text_in_r_reg[111]/CLK,rise
text_out_reg[60]/D,-236.47305297851562,-236.47305297851562,0.0,532.637451171875,532.637451171875,0.0,296.1643981933594,sa02_reg[1]/CLK,rise
u0_w_reg[1][10]/D,-57.68597412109375,-57.68597412109375,0.0,529.8033447265625,529.8034057617188,-6.103515625e-05,472.117431640625,u0_w_reg[3][3]/CLK,rise
u0_w_reg[0][24]/D,-62.98388671875,-62.98388671875,0.0,561.6632690429688,561.663330078125,-6.103515625e-05,498.679443359375,u0_w_reg[3][16]/CLK,rise
sa11_reg[5]/D,-6.53985595703125,-6.53985595703125,0.0,493.6102294921875,493.6102294921875,0.0,487.07037353515625,u0_w_reg[1][21]/CLK,fall
u0_w_reg[0][6]/D,-61.12164306640625,-61.12164306640625,0.0,537.5145263671875,537.5146484375,-0.0001220703125,476.39300537109375,u0_w_reg[3][25]/CLK,rise
text_out_reg[127]/D,17.5107421875,17.5107421875,0.0,539.5831298828125,539.5831298828125,0.0,557.0938720703125,sa00_reg[7]/CLK,rise
u0_w_reg[0][0]/D,-30.58258056640625,-30.58258056640625,0.0,528.142333984375,528.142333984375,0.0,497.55975341796875,u0_w_reg[3][29]/CLK,rise
text_in_r_reg[84]/D,138.56100463867188,138.56100463867188,0.0,488.5016784667969,488.5016784667969,0.0,627.0626831054688,text_in_r_reg[84]/CLK,rise
u0_w_reg[1][0]/D,-6.72540283203125,-6.72540283203125,0.0,555.3904418945312,555.3904418945312,0.0,548.6650390625,u0_w_reg[3][29]/CLK,rise
text_in_r_reg[66]/D,168.76585388183594,168.76585388183594,0.0,90.45332336425781,90.45332336425781,0.0,259.21917724609375,text_in_r_reg[66]/CLK,rise
text_in_r_reg[46]/D,181.07977294921875,181.07977294921875,0.0,68.6874771118164,68.6874771118164,0.0,249.7672576904297,text_in_r_reg[46]/CLK,rise
text_in_r_reg[120]/D,140.662353515625,140.662353515625,0.0,414.1971435546875,414.1971435546875,0.0,554.8594970703125,text_in_r_reg[120]/CLK,rise
text_in_r_reg[79]/D,141.242919921875,141.242919921875,0.0,484.63177490234375,484.63177490234375,0.0,625.8746948242188,text_in_r_reg[79]/CLK,rise
text_out_reg[3]/D,-37.545166015625,-37.545166015625,0.0,518.593994140625,518.5939331054688,6.103515625e-05,481.04876708984375,sa32_reg[1]/CLK,rise
sa30_reg[5]/D,25.165618896484375,25.165618896484375,0.0,423.7170715332031,423.7170715332031,0.0,448.8826904296875,text_in_r_reg[101]/CLK,rise
sa02_reg[3]/D,-182.37539672851562,-182.37539672851562,0.0,445.8515930175781,445.8515930175781,0.0,263.4761962890625,u0_w_reg[2][27]/CLK,rise
text_in_r_reg[107]/D,141.61373901367188,141.61373901367188,0.0,482.4765625,482.4765930175781,-3.0517578125e-05,624.09033203125,text_in_r_reg[107]/CLK,rise
text_out_reg[80]/D,-11.8013916015625,-11.8013916015625,0.0,555.1572265625,555.1571655273438,6.103515625e-05,543.3557739257812,sa12_reg[1]/CLK,rise
u0_w_reg[2][25]/D,-104.5689697265625,-104.5689697265625,0.0,582.77392578125,582.77392578125,0.0,478.2049560546875,u0_w_reg[3][16]/CLK,fall
u0_w_reg[3][18]/D,-297.51226806640625,-297.51226806640625,0.0,550.0621948242188,550.0621948242188,0.0,252.54991149902344,u0_w_reg[3][15]/CLK,rise
text_out_reg[107]/D,90.21444702148438,90.21444702148438,0.0,466.5596923828125,466.5596618652344,3.0517578125e-05,556.7741088867188,sa22_reg[3]/CLK,rise
text_out_reg[16]/D,-68.88568115234375,-68.88568115234375,0.0,527.9029541015625,527.9030151367188,-6.103515625e-05,459.017333984375,sa10_reg[1]/CLK,rise
text_in_r_reg[99]/D,133.12387084960938,133.12387084960938,0.0,478.32464599609375,478.3246154785156,3.0517578125e-05,611.448486328125,text_in_r_reg[99]/CLK,rise
sa03_reg[6]/D,32.43585205078125,32.43585205078125,0.0,413.77874755859375,413.77874755859375,0.0,446.214599609375,text_in_r_reg[30]/CLK,rise
text_in_r_reg[59]/D,162.541748046875,162.541748046875,0.0,100.29671478271484,100.29671478271484,0.0,262.8384704589844,text_in_r_reg[59]/CLK,rise
text_out_reg[45]/D,26.20806884765625,26.20806884765625,0.0,522.0692138671875,522.0692749023438,-6.103515625e-05,548.27734375,sa20_reg[4]/CLK,rise
text_in_r_reg[22]/D,140.97470092773438,140.97470092773438,0.0,479.669921875,479.6699523925781,-3.0517578125e-05,620.6446533203125,text_in_r_reg[22]/CLK,rise
u0_r0_out_reg[26]/D,-49.87969970703125,-49.87969970703125,0.0,619.0609130859375,619.0609130859375,0.0,569.1812133789062,u0_r0_rcnt_reg[0]/CLK,rise
text_in_r_reg[63]/D,143.42095947265625,143.42095947265625,0.0,471.19921875,471.19921875,0.0,614.6201782226562,text_in_r_reg[63]/CLK,rise
text_in_r_reg[54]/D,141.95199584960938,141.95199584960938,0.0,470.6430969238281,470.6430969238281,0.0,612.5950927734375,text_in_r_reg[54]/CLK,rise
u0_w_reg[0][12]/D,-275.22857666015625,-275.22857666015625,0.0,532.885009765625,532.8849487304688,6.103515625e-05,257.6563720703125,u0_w_reg[3][3]/CLK,fall
u0_w_reg[2][29]/D,-278.2344055175781,-278.2344055175781,0.0,581.6240844726562,581.6240844726562,0.0,303.3896789550781,u0_w_reg[3][16]/CLK,rise
text_in_r_reg[80]/D,137.56399536132812,137.56399536132812,0.0,476.12957763671875,476.1296081542969,-3.0517578125e-05,613.693603515625,text_in_r_reg[80]/CLK,rise
text_in_r_reg[11]/D,136.65432739257812,136.65432739257812,0.0,478.1868896484375,478.1868591308594,3.0517578125e-05,614.8411865234375,text_in_r_reg[11]/CLK,rise
